/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_sysdep_read_whole_file, 0x7ffff7dec480, 41, 1
/lib64/libc.so.6, 0x7fffe4162000, __new_exitfn, 0x7fffe4197710, 40, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_protect_relro, 0x7ffff7de7ef0, 40, 2
/lib64/libc.so.6, 0x7fffe4162000, __init_cpu_features, 0x7fffe4180f90, 39, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __GI___sigsetjmp, 0x7ffff7df33b0, 38, 2
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, __libc_csu_init, 0x400530, 36, 1
/lib64/libc.so.6, 0x7fffe4162000, __strrchr_sse2, 0x7fffe41e7220, 34, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, local_strdup, 0x7ffff7de1f30, 34, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, openaux, 0x7ffff7dea480, 34, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_receive_error, 0x7ffff7deae10, 28, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __libc_memalign@plt, 0x7ffff7dddaa0, 26, 26
/lib64/libc.so.6, 0x7fffe4162000, __internal_atexit, 0x7fffe4197890, 25, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, malloc@plt, 0x7ffff7dddab0, 25, 25
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, security_init, 0x7ffff7ddf480, 25, 1
/lib64/libc.so.6, 0x7fffe4162000, __init_misc, 0x7fffe42432b0, 24, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __fxstat, 0x7ffff7df2f90, 24, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, expand_dynamic_string_token, 0x7ffff7de46b0, 22, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_add_to_slotinfo, 0x7ffff7dedb50, 21, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_runtime_resolve, 0x7ffff7df0d20, 21, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, .text, 0x7ffff7dddb00, 19, 1
/lib64/libc.so.6, 0x7fffe4162000, __sigsetjmp, 0x7fffe41945e0, 18, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __sbrk, 0x7ffff7df24f0, 17, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, cache_rpath, 0x7ffff7de49b0, 15, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __mprotect, 0x7ffff7df32c0, 15, 3
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, register_tm_clones, 0x400440, 13, 1
/lib64/libc.so.6, 0x7fffe4162000, __libc_global_ctors, 0x7fffe41808c0, 13, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, _start, 0x4003c0, 11, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, brk, 0x7ffff7df24a0, 11, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, access, 0x7ffff7df30a0, 11, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, posix_fadvise64, 0x7ffff7df3240, 11, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, version_check_doit, 0x7ffff7de1d40, 10, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_unload_cache, 0x7ffff7de5a10, 10, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __close, 0x7ffff7df3010, 10, 2
/lib64/libc.so.6, 0x7fffe4162000, __sigjmp_save, 0x7fffe4194640, 9, 1
/lib64/libc.so.6, 0x7fffe4162000, _Exit, 0x7fffe42106b0, 9, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, calloc@plt, 0x7ffff7dddad0, 9, 9
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_next_tls_modid, 0x7ffff7deda60, 9, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, deregister_tm_clones, 0x400410, 8, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, __do_global_dtors_aux, 0x400480, 8, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, rtld_lock_default_lock_recursive, 0x7ffff7dddb60, 8, 4
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, rtld_lock_default_unlock_recursive, 0x7ffff7dddb70, 8, 4
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, _fini, 0x4005bc, 7, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, call_gmon_start, 0x4003ec, 6, 1
/lib64/libc.so.6, 0x7fffe4162000, __libc_fini, 0x7fffe41808f0, 6, 1
